1.7440,2.0243,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.0227,1.9897,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.9551,1.9468,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
2.0229,1.9501,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.7334,1.9827,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
2.2122,1.8106,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
2.0785,2.4606,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
2.2695,2.2784,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
2.0966,2.6158,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
2.3065,2.1208,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
2.1424,1.9361,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.6201,1.5906,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.3475,1.7235,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
2.1871,2.3054,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.9929,1.3404,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.9538,2.4597,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
2.3574,2.5166,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.8638,1.9096,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.6943,1.9277,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
1.8588,1.8329,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
